Type_OSM,id_OSM,lon,lat,tuple Lat-lon,Catégories,Sous_Cat,name
node,5966547375,3.0703041,50.6366926,"(50.6366926,3.0703041)",Daily_Life,pastry,Aux Merveilleux de Fred
node,7123131536,3.0632838,50.6360213,"(50.6360213,3.0632838)",Entertainment,restaurant,Aux Moules de Lille
way,42774178,3.0586389,50.6312438,"(50.6312438,3.0586389)",Entertainment,fast_food,Aux Pains Dorés
node,9472599613,3.0652442,50.6402601,"(50.6402601,3.0652442)",Entertainment,cafe,Aux Tiroirs à Cookies
node,1911606631,3.0994363,50.6191685,"(50.6191685,3.0994363)",Public_transport,platform,Avenir
node,1911606633,3.0991368,50.6197021,"(50.6197021,3.0991368)",Public_transport,platform,Avenir
node,6804995865,3.0616355,50.6380099,"(50.6380099,3.0616355)",Shopping,cosmetics,Avril
node,3457891779,3.0032873,50.6473481,"(50.6473481,3.0032873)",Entertainment,fast_food,Aza Kebab
node,4432667906,3.0427022,50.6323407,"(50.6323407,3.0427022)",Entertainment,bar,B-Routh
node,5317159572,3.0518117,50.6282114,"(50.6282114,3.0518117)",Sport,sports,B-Shop
way,104641902,3.0820003,50.6277548,"(50.6277548,3.0820003)",Hotel,hotel,B&B Hôtel
node,3021793011,3.0636431,50.6327063,"(50.6327063,3.0636431)",Entertainment,bar,B148
node,7441780975,3.0640162,50.6392470,"(50.6392470,3.0640162)",Shopping,clothes,Ba&sh
node,10166151168,3.0641034,50.6406953,"(50.6406953,3.0641034)",Shopping,clothes,Ba&sh
node,5158700364,3.0682398,50.6248942,"(50.6248942,3.0682398)",Entertainment,restaurant,Baan Boon
node,10154377943,3.0522912,50.6232561,"(50.6232561,3.0522912)",Daily_Life,pastry,Bab Medina
node,6260343274,3.0594095,50.6303595,"(50.6303595,3.0594095)",Entertainment,fast_food,Baba Burger & Poké
node,2335382474,3.0641467,50.6264390,"(50.6264390,3.0641467)",Entertainment,restaurant,Baba Yaga
node,9377178017,3.0611535,50.6343841,"(50.6343841,3.0611535)",Entertainment,restaurant,Babe
node,6133393171,3.0633542,50.6376213,"(50.6376213,3.0633542)",Shopping,jewelry,Baccarat
node,6135647795,3.0654456,50.6415469,"(50.6415469,3.0654456)",Entertainment,restaurant,BackHouse
node,5273384154,3.0628396,50.6328823,"(50.6328823,3.0628396)",Entertainment,fast_food,Bagel Corner
node,4416740148,3.0202757,50.6342051,"(50.6342051,3.0202757)",Entertainment,restaurant,Bagelcorner
node,7507963854,3.0676898,50.6366979,"(50.6366979,3.0676898)",Entertainment,fast_food,Bagelstein
node,9046147388,3.0610837,50.6365405,"(50.6365405,3.0610837)",Entertainment,fast_food,Bagelstein Nationale
node,6512125032,3.0000788,50.6468756,"(50.6468756,3.0000788)",Daily_Life,bakery,Baguette de l'Avenue
way,40823838,3.0676911,50.6289328,"(50.6289328,3.0676911)",Historic,attraction,Bains Lillois
node,5383857951,3.0624229,50.6380862,"(50.6380862,3.0624229)",Daily_Life,bakery,Bake My Day
node,7441780970,3.0640256,50.6390828,"(50.6390828,3.0640256)",Shopping,clothes,Balibaris
node,2793929839,3.0859926,50.6478769,"(50.6478769,3.0859926)",Public_transport,platform,Ballon
node,2793929840,3.0856462,50.6479582,"(50.6479582,3.0856462)",Public_transport,platform,Ballon
node,7235398588,3.0660461,50.6363137,"(50.6363137,3.0660461)",Shopping,clothes,Bar à chaussettes
node,5202232445,3.0548995,50.6301260,"(50.6301260,3.0548995)",Entertainment,restaurant,Bar à Couscous
node,7456935968,3.0623360,50.6390163,"(50.6390163,3.0623360)",Convenience,beauty,Bar à Ongle OPI
node,5942418309,3.0538999,50.6290764,"(50.6290764,3.0538999)",Daily_Life,hairdresser,Bar à Tresses
way,77496095,3.0675028,50.6205338,"(50.6205338,3.0675028)",Entertainment,bar,Bar Au Moulin
node,6892270503,3.0484099,50.6269491,"(50.6269491,3.0484099)",Entertainment,bar,Bar de la Paix
node,674884877,3.0620971,50.6388083,"(50.6388083,3.0620971)",Entertainment,bar,Bar Parallèle
node,583242449,3.0668303,50.6364628,"(50.6364628,3.0668303)",Daily_Life,hairdresser,Barb'Hair
node,8677767831,3.0680518,50.6284940,"(50.6284940,3.0680518)",Daily_Life,butcher,Barbak Néo-Boucherie
node,8849319882,3.0654397,50.6334828,"(50.6334828,3.0654397)",Daily_Life,hairdresser,Barber Dream
node,9572810972,3.0633344,50.6348978,"(50.6348978,3.0633344)",Daily_Life,hairdresser,Barber Dream
node,9405034417,3.0690264,50.6304945,"(50.6304945,3.0690264)",Daily_Life,hairdresser,Barberdream
node,4421774638,3.0548384,50.6326206,"(50.6326206,3.0548384)",Entertainment,bar,Barberousse
way,84449556,3.0572444,50.6466128,"(50.6466128,3.0572444)",Entertainment,bar,Barnett’s Lille
node,9001441423,3.0772599,50.6367635,"(50.6367635,3.0772599)",Entertainment,restaurant,Barrière Lille
node,2917888393,3.0639447,50.6231259,"(50.6231259,3.0639447)",Public_transport,platform,Bas Jardin
node,2917888394,3.0645697,50.6231574,"(50.6231574,3.0645697)",Public_transport,platform,Bas Jardin
node,4423782180,3.0552345,50.6334665,"(50.6334665,3.0552345)",Entertainment,bar,Base Camp
node,5418801724,3.0526279,50.6285545,"(50.6285545,3.0526279)",Sport,fitness_centre,Basic-Fit
node,5709628389,3.0585779,50.6351666,"(50.6351666,3.0585779)",Sport,fitness_centre,Basic-Fit
node,6196355936,3.0458447,50.6214315,"(50.6214315,3.0458447)",Sport,fitness_centre,Basic-Fit
node,7416672419,3.0694029,50.6348445,"(50.6348445,3.0694029)",Sport,fitness_centre,Basic-Fit
node,8998545318,3.0830167,50.6347063,"(50.6347063,3.0830167)",Sport,fitness_centre,Basic-Fit
node,9946833082,3.0727644,50.6199053,"(50.6199053,3.0727644)",Sport,fitness_centre,Basic-Fit
node,9319545923,3.0595391,50.6358906,"(50.6358906,3.0595391)",Entertainment,restaurant,Basilic & Co
node,2063752423,3.0638796,50.6363992,"(50.6363992,3.0638796)",Historic,attraction,Bâtiment dit la Grande Garde
node,2612196929,3.0243605,50.6294724,"(50.6294724,3.0243605)",Public_transport,platform,Bayart
node,2612196931,3.0245088,50.6295170,"(50.6295170,3.0245088)",Public_transport,platform,Bayart
node,3077003772,3.0241695,50.6295030,"(50.6295030,3.0241695)",Public_transport,platform,Bayart
node,9921358736,3.0570032,50.6293871,"(50.6293871,3.0570032)",Entertainment,bar,Bazar Comedy Club
node,7620261165,3.0660964,50.6349412,"(50.6349412,3.0660964)",Entertainment,fast_food,BChef
node,499609842,3.0584899,50.6391129,"(50.6391129,3.0584899)",Shopping,books,BD + café
node,9536992999,3.0618013,50.6338390,"(50.6338390,3.0618013)",Shopping,books,BD Collection
node,9964058006,3.0611645,50.6304554,"(50.6304554,3.0611645)",Shopping,clothes,Be Bop Vintage
node,7446873363,3.0663613,50.6425498,"(50.6425498,3.0663613)",Entertainment,restaurant,Be Burger Lille
node,9249238131,3.0610274,50.6388464,"(50.6388464,3.0610274)",Daily_Life,hairdresser,Beau 52 Belle
node,3084335568,2.9881520,50.6456684,"(50.6456684,2.9881520)",Public_transport,platform,Beau Visage
node,3084335571,2.9885573,50.6458254,"(50.6458254,2.9885573)",Public_transport,platform,Beau Visage
node,8154163658,3.0657206,50.6405983,"(50.6405983,3.0657206)",Entertainment,restaurant,Bec à sucre
way,85098946,3.0984320,50.6245390,"(50.6245390,3.0984320)",Daily_Life,bakery,Becaert
node,9144685907,3.0616578,50.6370949,"(50.6370949,3.0616578)",Entertainment,restaurant,Beef
node,5163093748,3.0594852,50.6313034,"(50.6313034,3.0594852)",Entertainment,restaurant,Beef Art
node,6329760224,3.0749317,50.6381082,"(50.6381082,3.0749317)",Entertainment,restaurant,BeefHouse
node,4496430989,3.0616019,50.6401103,"(50.6401103,3.0616019)",Entertainment,bar,Beer Square
node,6866906211,3.0656850,50.6415798,"(50.6415798,3.0656850)",Entertainment,bar,Beerchope
node,4237396196,3.0606660,50.6432293,"(50.6432293,3.0606660)",Entertainment,bar,Beerstro
node,802008610,3.0645146,50.6376829,"(50.6376829,3.0645146)",Historic,attraction,Beffroi de la Bourse
way,40848253,3.0698142,50.6306236,"(50.6306236,3.0698142)",Administration,Mairie,Beffroi de Lille
node,9332852614,3.0626220,50.6345333,"(50.6345333,3.0626220)",Entertainment,restaurant,Bella Italia
node,7441428392,3.0640390,50.6379998,"(50.6379998,3.0640390)",Shopping,clothes,Bellerose
node,9097533623,3.0669965,50.6379202,"(50.6379202,3.0669965)",Shopping,clothes,Bellissima
node,3547063446,3.0749174,50.6293932,"(50.6293932,3.0749174)",Healthcare,doctors,Ben Salem Chaker
node,5724126430,3.0635038,50.6338532,"(50.6338532,3.0635038)",Shopping,clothes,Benjamin
node,6571108768,3.0608018,50.6386748,"(50.6386748,3.0608018)",Shopping,clothes,Bensimon
node,7820142490,3.0730201,50.6203789,"(50.6203789,3.0730201)",Entertainment,restaurant,Berceau d'Afrique
node,7442270846,3.0634100,50.6407581,"(50.6407581,3.0634100)",Shopping,clothes,Bérénice
way,359865793,3.0353996,50.6376777,"(50.6376777,3.0353996)",Outdoor,park,Berges des Bois-Blancs
node,7457900797,3.0607090,50.6386707,"(50.6386707,3.0607090)",Entertainment,bar,Bernadette
node,6325881982,3.0648040,50.6381951,"(50.6381951,3.0648040)",Entertainment,restaurant,Bernard et Léon
node,3133445737,3.0724206,50.6375303,"(50.6375303,3.0724206)",Shopping,clothes,Bershka
node,5163093750,3.0645665,50.6334436,"(50.6334436,3.0645665)",Shopping,music,Besides Records
node,2061506705,3.0519148,50.6263032,"(50.6263032,3.0519148)",Hotel,hotel,Best Hotel Lille Gambetta
node,2914965162,3.0165717,50.6424229,"(50.6424229,3.0165717)",Entertainment,restaurant,Best Mama
node,8901996755,3.0750414,50.6131415,"(50.6131415,3.0750414)",Entertainment,fast_food,Best Tacos
node,2061506718,3.0758093,50.6232817,"(50.6232817,3.0758093)",Hotel,hotel,Best Western Lille Grand Palais
node,2061506829,3.0683561,50.6373749,"(50.6373749,3.0683561)",Hotel,hotel,Best Western Up Hôtel
node,7605546685,3.0608767,50.6381351,"(50.6381351,3.0608767)",Shopping,shoes,Bexley
way,40827883,3.0654820,50.6280640,"(50.6280640,3.0654820)",Culture,library,Bibliothèque de l'I.E.P
node,8985776173,3.0645668,50.6408960,"(50.6408960,3.0645668)",Historic,attraction,Bibliothèque municipale
way,84935876,3.0917569,50.6500554,"(50.6500554,3.0917569)",Culture,library,Bibliothèque pour tous
way,206102198,3.0374470,50.6070512,"(50.6070512,3.0374470)",Culture,library,"Bibliothèque universitaire de médecine, pôle recherche"
node,1457327184,3.0454384,50.6322941,"(50.6322941,3.0454384)",Culture,library,Bibliothèque universitaire Vauban
node,5135489624,3.0615909,50.6411013,"(50.6411013,3.0615909)",Entertainment,bar,Bibo Vino
node,6415778697,3.0582433,50.6394016,"(50.6394016,3.0582433)",Entertainment,bar,BierBuik - Bloemeke
node,6536701942,3.0495466,50.6267255,"(50.6267255,3.0495466)",Daily_Life,alcohol,Bières des Halles
way,42478977,3.0586665,50.6387573,"(50.6387573,3.0586665)",Entertainment,fast_food,Big Fernand
node,4910931003,3.0627617,50.6329551,"(50.6329551,3.0627617)",Entertainment,fast_food,Big Fernand
node,6304297642,2.9863232,50.6457609,"(50.6457609,2.9863232)",Shopping,jewelry,Bijouterie Baudechon
way,42777492,3.0539942,50.6294927,"(50.6294927,3.0539942)",Shopping,jewelry,Bijouterie Lombart
node,6875475073,2.9886100,50.6440638,"(50.6440638,2.9886100)",Daily_Life,supermarket,Bilan Market
node,4857672769,3.0579535,50.6297063,"(50.6297063,3.0579535)",Entertainment,restaurant,Billionaire
node,4818250202,3.0692206,50.6284418,"(50.6284418,3.0692206)",Daily_Life,supermarket,Bio C' Bon
node,6005262763,3.0119790,50.6426962,"(50.6426962,3.0119790)",Daily_Life,supermarket,Bio C' Bon
node,5956476493,3.0682518,50.6199840,"(50.6199840,3.0682518)",Entertainment,fast_food,Bio'Appétit
node,9514738891,3.0625879,50.6325902,"(50.6325902,3.0625879)",Entertainment,fast_food,Bioburger
node,1505160553,3.0495521,50.6268656,"(50.6268656,3.0495521)",Daily_Life,supermarket,Biocoop
node,2389869342,3.0512717,50.6329751,"(50.6329751,3.0512717)",Daily_Life,supermarket,Biocoop
node,5265648436,3.0666686,50.6340205,"(50.6340205,3.0666686)",Daily_Life,supermarket,Biocoop
node,6957432264,3.0576813,50.6275240,"(50.6275240,3.0576813)",Daily_Life,supermarket,Biocoop
node,9548356267,3.0532305,50.6319227,"(50.6319227,3.0532305)",Healthcare,laboratory,Biopath
node,9223952161,3.0509878,50.6280460,"(50.6280460,3.0509878)",Healthcare,laboratory,Biopath Lille Wazemmes
node,4509013421,3.0588204,50.6287422,"(50.6287422,3.0588204)",Daily_Life,alcohol,Biovino
way,84404040,3.0543245,50.6231657,"(50.6231657,3.0543245)",Entertainment,bar,Bistro Romain
node,665892696,3.0403067,50.6101982,"(50.6101982,3.0403067)",Entertainment,cafe,Bistrot de la Cité
way,108107850,3.0132775,50.6352495,"(50.6352495,3.0132775)",Entertainment,bar,Bistrot du Marais
node,5058070123,3.0607217,50.6372379,"(50.6372379,3.0607217)",Entertainment,bar,Bistrot du Nouveau Siècle
node,4969313621,3.0648291,50.6332367,"(50.6332367,3.0648291)",Entertainment,restaurant,Bistrot Tao
node,5156716839,3.0637834,50.6345059,"(50.6345059,3.0637834)",Shopping,clothes,Bizzbee
node,5199896855,3.0647390,50.6396952,"(50.6396952,3.0647390)",Shopping,clothes,Bizzbee
node,6984726076,3.0088585,50.6281964,"(50.6281964,3.0088585)",Public_transport,platform,Blanchisseurs
node,6984726077,3.0110797,50.6292700,"(50.6292700,3.0110797)",Public_transport,platform,Blanchisseurs
node,9002099218,3.0567110,50.6387098,"(50.6387098,3.0567110)",Shopping,clothes,Blandin & Delloye
node,6159414365,3.0659298,50.6363302,"(50.6363302,3.0659298)",Entertainment,restaurant,Bleu Canard
node,7456935969,3.0607230,50.6388160,"(50.6388160,3.0607230)",Shopping,clothes,Bleu Natier
node,8992159053,3.0640593,50.6405791,"(50.6405791,3.0640593)",Shopping,clothes,Bleuforêt
way,273744628,3.0822030,50.6410897,"(50.6410897,3.0822030)",Daily_Life,hairdresser,Bliss Institut
node,7468000120,3.0595357,50.6379210,"(50.6379210,3.0595357)",Daily_Life,hairdresser,Bliss pour l'homme
node,9488045767,3.0579848,50.6373737,"(50.6373737,3.0579848)",Entertainment,cafe,Bloom Café
node,6905181437,3.0523210,50.6260296,"(50.6260296,3.0523210)",Daily_Life,butcher,BM
node,5383857974,3.0629287,50.6384687,"(50.6384687,3.0629287)",Shopping,cosmetics,Bobbi Brown
node,5418801119,3.0519814,50.6282708,"(50.6282708,3.0519814)",Convenience,beauty,Body Minute
node,9100538988,3.0623691,50.6331684,"(50.6331684,3.0623691)",Sport,fitness_centre,Bodyhit
node,5700475762,3.0251493,50.6367019,"(50.6367019,3.0251493)",Sport,fitness_centre,Bodyhit Lille Canteleu
node,8992159051,3.0637899,50.6394171,"(50.6394171,3.0637899)",Shopping,clothes,BOGGI Milano
node,4291542793,3.0530013,50.6287038,"(50.6287038,3.0530013)",Shopping,music,Bohème Records
node,2612196933,3.0317402,50.6337859,"(50.6337859,3.0317402)",Public_transport,platform,Bois Blancs
node,3077003773,3.0302681,50.6345183,"(50.6345183,3.0302681)",Public_transport,platform,Bois Blancs
node,3077003774,3.0302839,50.6348130,"(50.6348130,3.0302839)",Public_transport,platform,Bois Blancs
node,2061592504,3.0304363,50.6345058,"(50.6345058,3.0304363)",Public_transport,station,Bois Blancs
node,6389628510,3.0191598,50.6330077,"(50.6330077,3.0191598)",Entertainment,restaurant,Bombora
node,1491223501,3.0522950,50.6284160,"(50.6284160,3.0522950)",Shopping,clothes,Bon Chic Bonne Fripe
node,8330453681,3.0521770,50.6285722,"(50.6285722,3.0521770)",Shopping,clothes,Bon Chic Bonne Fripe 2
node,9759884254,3.0632011,50.6383594,"(50.6383594,3.0632011)",Shopping,clothes,Bonne Gueule
node,5651627755,3.0219225,50.6384908,"(50.6384908,3.0219225)",Daily_Life,hairdresser,Bons Plans Coiffure
node,9006908659,3.0584457,50.6383115,"(50.6383115,3.0584457)",Daily_Life,alcohol,Bonsigne
node,4421814912,3.0550824,50.6324344,"(50.6324344,3.0550824)",Entertainment,fast_food,Bosphore Kebab
node,5455331781,3.0636366,50.6351521,"(50.6351521,3.0636366)",Shopping,shoes,Bottina
node,6042843010,3.0643464,50.6396891,"(50.6396891,3.0643464)",Shopping,interior_decoration,Bouchara
node,9023199480,3.0666291,50.6218449,"(50.6218449,3.0666291)",Daily_Life,butcher,Boucherie Arras
node,9543040860,3.0302574,50.6343594,"(50.6343594,3.0302574)",Daily_Life,butcher,Boucherie Bois Blanc
node,7230131505,3.0862121,50.6368748,"(50.6368748,3.0862121)",Daily_Life,butcher,Boucherie Caulier
node,2138880094,3.1109598,50.6321229,"(50.6321229,3.1109598)",Daily_Life,butcher,Boucherie Cazier
node,1495214826,3.0417485,50.6191168,"(50.6191168,3.0417485)",Daily_Life,butcher,Boucherie Chamal
node,6007078132,3.0199251,50.6393642,"(50.6393642,3.0199251)",Daily_Life,butcher,Boucherie Charcuterie Hourson
node,7448518933,3.0670724,50.6428803,"(50.6428803,3.0670724)",Daily_Life,butcher,Boucherie chevaline Duprés
node,8513659299,3.0132365,50.6395402,"(50.6395402,3.0132365)",Daily_Life,butcher,Boucherie de Lomme
node,6532268963,3.0507834,50.6190214,"(50.6190214,3.0507834)",Daily_Life,butcher,Boucherie Des Postes
node,4405902991,2.9863674,50.6455808,"(50.6455808,2.9863674)",Daily_Life,butcher,Boucherie du Centre
node,7330237341,3.0573243,50.6049655,"(50.6049655,3.0573243)",Daily_Life,butcher,Boucherie du Nord
node,7858105286,3.0456446,50.6112430,"(50.6112430,3.0456446)",Daily_Life,butcher,Boucherie du sud
node,5325754258,3.0491158,50.6258681,"(50.6258681,3.0491158)",Daily_Life,butcher,Boucherie Ennasr
node,1505182426,3.0492937,50.6268373,"(50.6268373,3.0492937)",Daily_Life,butcher,Boucherie Jean-Claude
node,8292679905,3.0875090,50.6321475,"(50.6321475,3.0875090)",Daily_Life,butcher,Boucherie Lil'Fives
node,5405879890,3.0954791,50.6312573,"(50.6312573,3.0954791)",Daily_Life,butcher,Boucherie Lwiza
node,5405879882,3.0948424,50.6315161,"(50.6315161,3.0948424)",Daily_Life,butcher,Boucherie Marc François
node,5325754259,3.0491714,50.6257921,"(50.6257921,3.0491714)",Daily_Life,butcher,Boucherie Market Place
node,3547135593,3.0653739,50.6295169,"(50.6295169,3.0653739)",Healthcare,doctors,Bouchez Sylviane
node,9662478643,3.0582405,50.6440395,"(50.6440395,3.0582405)",Convenience,beauty,Boudoir du regard
node,4424239711,3.0630167,50.6376964,"(50.6376964,3.0630167)",Entertainment,restaurant,Bouillon Alcide
node,5854509343,3.1021328,50.6174423,"(50.6174423,3.1021328)",Daily_Life,bakery,Boulangerie Ange
node,4504620806,3.0680305,50.6356664,"(50.6356664,3.0680305)",Daily_Life,bakery,Boulangerie du Renard
node,6057581859,3.0146476,50.6395949,"(50.6395949,3.0146476)",Daily_Life,bakery,Boulangerie Fontenelle
node,9056455398,3.0372674,50.6234295,"(50.6234295,3.0372674)",Daily_Life,bakery,Boulangerie Hubinon & Lamonnt
node,6335434119,2.9756964,50.6509499,"(50.6509499,2.9756964)",Daily_Life,bakery,Boulangerie Louise
node,5300573925,3.0668574,50.6341115,"(50.6341115,3.0668574)",Daily_Life,bakery,Boulangerie Mathieu
node,2389863568,3.0460724,50.6294027,"(50.6294027,3.0460724)",Daily_Life,bakery,Boulangerie Mosin
node,5267690519,3.0484271,50.6308728,"(50.6308728,3.0484271)",Daily_Life,bakery,Boulangerie Papillon
node,7442270835,3.0644031,50.6401128,"(50.6401128,3.0644031)",Daily_Life,pastry,Boulangerie Pâtisserie au Lion d'Or
node,3328754003,3.0397451,50.6260637,"(50.6260637,3.0397451)",Daily_Life,bakery,Boulangerie Patisserie Au P'tit Louis
node,4405960276,3.0189702,50.6400642,"(50.6400642,3.0189702)",Daily_Life,bakery,Boulangerie Patisserie Blezel
node,5202232447,3.0591173,50.6313603,"(50.6313603,3.0591173)",Daily_Life,bakery,Boulangerie Pâtisserie Kaufmann
node,8956049124,3.0755304,50.6195058,"(50.6195058,3.0755304)",Daily_Life,bakery,Boulangerie Saint-Vincent
